date,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,surface_pressure,shortwave_radiation,country
2024-12-13 00:00:00,-5.6000000000000005,0.0,9.666666666666666,19.033333333333335,33.06666666666667,321.6666666666667,1026.2,0.0,Finland
2024-12-13 03:00:00,-6.333333333333333,0.0,100.0,15.533333333333333,28.266666666666666,309.0,1027.2666666666667,0.0,Finland
2024-12-13 06:00:00,-6.433333333333334,0.0,99.0,14.566666666666668,27.733333333333334,297.3333333333333,1026.4333333333334,0.0,Finland
2024-12-13 09:00:00,-4.533333333333333,0.0,100.0,13.666666666666666,26.366666666666664,283.6666666666667,1025.1000000000001,12.333333333333334,Finland
2024-12-13 12:00:00,-1.8333333333333333,0.1,100.0,13.1,23.03333333333333,258.0,1022.0666666666666,38.0,Finland
2024-12-13 15:00:00,-0.5333333333333333,0.8,100.0,12.066666666666668,22.3,239.66666666666666,1017.6333333333333,2.0,Finland
2024-12-13 18:00:00,0.9666666666666667,0.2,100.0,20.066666666666666,31.933333333333334,264.0,1013.1666666666666,0.0,Finland
2024-12-13 21:00:00,0.6333333333333333,0.30000000000000004,100.0,14.433333333333332,23.266666666666666,278.6666666666667,1011.2666666666668,0.0,Finland
2024-12-14 00:00:00,0.3666666666666667,0.30000000000000004,100.0,11.566666666666668,18.933333333333334,275.6666666666667,1009.4333333333334,0.0,Finland
2024-12-14 03:00:00,-0.39999999999999997,2.2,100.0,6.5,10.9,239.66666666666666,1007.4,0.0,Finland
2024-12-14 06:00:00,0.3666666666666667,1.7999999999999998,100.0,7.433333333333334,12.466666666666667,168.66666666666666,1004.0666666666666,0.0,Finland
2024-12-14 09:00:00,0.9,3.1,100.0,8.066666666666666,14.133333333333333,174.33333333333334,1000.7666666666668,3.0,Finland
2024-12-14 12:00:00,2.6,0.8,100.0,11.933333333333332,22.933333333333334,225.33333333333334,996.3666666666667,14.666666666666666,Finland
2024-12-14 15:00:00,2.8666666666666667,1.7000000000000002,100.0,24.666666666666668,37.833333333333336,231.66666666666666,991.6,1.3333333333333333,Finland
2024-12-14 18:00:00,2.566666666666667,2.0,100.0,26.333333333333332,40.0,229.33333333333334,987.6666666666666,0.0,Finland
2024-12-14 21:00:00,2.1999999999999997,0.7,84.66666666666667,16.833333333333332,27.566666666666666,242.0,984.2333333333332,0.0,Finland
2024-12-15 00:00:00,1.2333333333333334,0.4,100.0,16.099999999999998,25.933333333333334,257.3333333333333,982.6666666666666,0.0,Finland
